index, genre, title1, title2, votes, rating
374	Adventure,Family,Fantasy	Harry Potter and the Prisoner of Azkaban	Harry Potter and the Prisoner of Azkaban	658873	7.9
375	Crime,Drama,Mystery	Mystic River	Mystic River	469118	7.9
376	Comedy,Drama,Musical	Kal Ho Naa Ho	Kal Ho Naa Ho	72144	7.9
377	Comedy,Horror	Shaun of the Dead	Shaun of the Dead	573573	7.9
378	Action,Adventure,Sci-Fi	Iron Man	Iron Man	1087090	7.9
379	Adventure,Animation,Comedy	Fantastic Mr. Fox	Fantastic Mr. Fox	249733	7.9
380	Adventure,Drama,Fantasy	Life of Pi	Life of Pi	647509	7.9
381	Action,Adventure,Fantasy	Avatar	Avatar	1350951	7.9
382	Drama,Fantasy,Mystery	The Man from Earth	The Man from Earth	193211	7.9
383	Comedy,Crime,Drama	In Bruges	In Bruges	447021	7.9
384	Biography,Drama	Dallas Buyers Club	Dallas Buyers Club	502410	7.9
385	Action,Adventure,Sci-Fi	Star Trek	Star Trek	611390	7.9
386	Action,Crime,Thriller	John Wick: Chapter 4	John Wick: Chapter 4	231539	7.9
387	Drama	Boyhood	Boyhood	360829	7.9
388	Comedy,Drama,Romance	Jab We Met	Jab We Met	55923	7.9
389	Drama,Sport,Thriller	The Wrestler	The Wrestler	313583	7.9
390	Action,Sci-Fi,Thriller	District 9	District 9	697081	7.9
391	Adventure,Drama,Romance	My Name Is Khan	My Name Is Khan	111243	7.9
392	Action,Adventure,Fantasy	Zack Snyder's Justice League	Zack Snyder's Justice League	416799	7.9
393	Comedy,Crime,Documentary	Exit Through the Gift Shop	Exit Through the Gift Shop	67629	7.9
394	Drama	Amour	Amour	103178	7.9
395	Action,Adventure,Sci-Fi	Edge of Tomorrow	Edge of Tomorrow	702595	7.9
396	Comedy,Drama,Romance	The Artist	The Artist	245222	7.9
397	Drama	The Perks of Being a Wallflower	The Perks of Being a Wallflower	528736	7.9
398	Biography,Drama,Music	Bohemian Rhapsody	Bohemian Rhapsody	558887	7.9
399	Action,Adventure,Sci-Fi	X-Men: Days of Future Past	X-Men: Days of Future Past	727285	7.9
400	Drama,Romance	Before Midnight	Before Midnight	165341	7.9
401	Drama	Short Term 12	Short Term 12	89766	7.9
402	Drama,Mystery,Sci-Fi	Arrival	Arrival	723719	7.9
403	Drama,Family	Wonder	Wonder	171256	7.9
404	Comedy,Drama,War	Jojo Rabbit	Jojo Rabbit	413240	7.9
405	Action,Adventure,Comedy	Thor: Ragnarok	Thor: Ragnarok	780943	7.9
406	Comedy,Drama,Music	Sing Street	Sing Street	97622	7.9
407	Action,Crime,Thriller	Baby	Baby	58934	7.9
408	Adventure,Animation,Comedy	Puss in Boots: The Last Wish	Puss in Boots: The Last Wish	138089	7.9
409	Action,Drama,History	Airlift	Airlift	57934	7.9
410	Adventure,Biography,Drama	Togo	Togo	52273	7.9
411	Documentary,Sport	Icarus	Icarus	52318	7.9
412	Drama,Romance	Marriage Story	Marriage Story	326599	7.9
413	Comedy,Crime,Drama	Knives Out	Knives Out	731252	7.9
414	Drama,Horror,Sci-Fi	Frankenstein	Frankenstein	75919	7.8
415	Comedy,Musical	Duck Soup	Duck Soup	61554	7.8
416	Comedy	Bringing Up Baby	Bringing Up Baby	64042	7.8
417	Adventure,Drama,Western	Stagecoach	Stagecoach	51483	7.8
418	Comedy,Drama,Romance	His Girl Friday	His Girl Friday	61044	7.8
419	Film-Noir,Thriller	Shadow of a Doubt	Shadow of a Doubt	67990	7.8
420	Drama,Sci-Fi	The Day the Earth Stood Still	The Day the Earth Stood Still	83877	7.8
421	Comedy,Family,Fantasy	Mary Poppins	Mary Poppins	179102	7.8
422	Drama,Family,Musical	My Fair Lady	My Fair Lady	98699	7.8
423	Horror,Thriller	Night of the Living Dead	Night of the Living Dead	133701	7.8
424	Drama	Midnight Cowboy	Midnight Cowboy	115485	7.8
425	Family,Fantasy,Musical	Willy Wonka & the Chocolate Factory	Willy Wonka & the Chocolate Factory	210327	7.8
426	Drama,Music,Musical	Cabaret	Cabaret	57337	7.8
427	Drama,Mystery,Thriller	The Conversation	The Conversation	116354	7.8
428	Adventure,War	The Man Who Would Be King	The Man Who Would Be King	50622	7.8
429	Western	The Outlaw Josey Wales	The Outlaw Josey Wales	76977	7.8
430	Horror,Thriller	Dawn of the Dead	Dawn of the Dead	124578	7.8
431	Drama,Romance	Days of Heaven	Days of Heaven	60428	7.8
432	Drama	Kramer vs. Kramer	Kramer vs. Kramer	149980	7.8
433	Comedy,Drama,Romance	Manhattan	Manhattan	143376	7.8
434	Comedy,Crime,Drama	The King of Comedy	The King of Comedy	110292	7.8
435	Adventure,Biography,Drama	The Right Stuff	The Right Stuff	63574	7.8
436	Action,Comedy,Fantasy	Ghostbusters	Ghostbusters	427505	7.8
437	Biography,Drama,History	The Killing Fields	The Killing Fields	57430	7.8
438	Comedy,Drama	The Breakfast Club	The Breakfast Club	417274	7.8
439	Comedy	Ferris Bueller's Day Off	Ferris Bueller's Day Off	371399	7.8
440	Comedy,Drama	Hannah and Her Sisters	Hannah and Her Sisters	73627	7.8
441	Action,Adventure,Horror	Predator	Predator	436620	7.8
442	Crime,Drama,Thriller	The Untouchables	The Untouchables	319937	7.8
443	Crime,Drama,Mystery	Mississippi Burning	Mississippi Burning	104824	7.8
444	Adventure,Comedy,Sci-Fi	Back to the Future Part II	Back to the Future Part II	551058	7.8
445	Comedy,Drama	Crimes and Misdemeanors	Crimes and Misdemeanors	59491	7.8
446	Biography,Drama,History	Glory	Glory	139531	7.8
447	Biography,Drama	My Left Foot	My Left Foot: The Story of Christy Brown	77162	7.8
448	Biography,Drama	Awakenings	Awakenings	150018	7.8
449	Drama,Thriller	Misery	Misery	222190	7.8
450	Crime,Drama	Boyz n the Hood	Boyz n the Hood	147236	7.8
451	Action,Adventure,Animation	Batman: Mask of the Phantasm	Batman: Mask of the Phantasm	53846	7.8
452	Crime,Drama	A Bronx Tale	A Bronx Tale	150520	7.8
453	Action,Crime,Drama	The Fugitive	The Fugitive	305867	7.8
454	Drama,Romance	The Remains of the Day	The Remains of the Day	79017	7.8
455	Comedy,Drama,Family	The Sandlot	The Sandlot	97332	7.8
456	Biography,Drama,History	Tombstone	Tombstone	157071	7.8
457	Biography,Comedy,Drama	Ed Wood	Ed Wood	180161	7.8
458	Drama	Breaking the Waves	Breaking the Waves	69409	7.8
459	Biography,Drama,Family	October Sky	October Sky	94866	7.8
460	Biography,Drama,Thriller	The Insider	The Insider	175415	7.8
461	Adventure,Drama,Romance	Cast Away	Cast Away	612016	7.8
462	Biography,Drama,Sport	Remember the Titans	Remember the Titans	223317	7.8
463	Action,Drama	The Last Samurai	The Last Samurai	453839	7.8
464	Drama,Romance	The Notebook	The Notebook	590533	7.8
465	Biography,Drama,Music	Walk the Line	Walk the Line	258186	7.8
466	Action,Adventure,Sci-Fi	Serenity	Serenity	300880	7.8
467	Biography,Drama,Sport	The World's Fastest Indian	The World's Fastest Indian	56656	7.8
468	Drama,Romance	Pride & Prejudice	Pride & Prejudice	309797	7.8
469	Drama,Family,Musical	Veer-Zaara	Veer-Zaara	55066	7.8
470	Drama,Fantasy,Romance	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	670867	7.8
471	Action,Comedy,Mystery	Hot Fuzz	Hot Fuzz	519366	7.8
472	Biography,Documentary	Grizzly Man	Grizzly Man	59333	7.8
473	Comedy,Drama	Little Miss Sunshine	Little Miss Sunshine	498036	7.8
474	Adventure,Drama,Fantasy	The Fall	The Fall	114526	7.8
475	Action,Adventure,Drama	Apocalypto	Apocalypto	321123	7.8
476	Action,Adventure,Drama	Letters from Iwo Jima	Letters from Iwo Jima	166669	7.8
477	Biography,Crime,Drama	American Gangster	American Gangster	438322	7.8
478	Action,Drama	Drive	Drive	668515	7.8
479	Drama,Mystery,Romance	Atonement	Atonement	288666	7.8
480	Biography,Crime,Drama	Changeling	Changeling	260430	7.8
481	Adventure,Fantasy	The Hobbit: An Unexpected Journey	The Hobbit: An Unexpected Journey	846368	7.8
482	Drama,Music,Romance	Once	Once	119026	7.8
483	Action,Crime,Thriller	Taken	Taken	616532	7.8
484	Action,Biography,Drama	The Fighter	The Fighter	378316	7.8
485	Biography,Crime,Drama	Gangubai Kathiawadi	Gangubai Kathiawadi	58501	7.8
486	Action,Adventure,Thriller	Skyfall	Skyfall	711765	7.8
487	Fantasy	The Hobbit: The Desolation of Smaug	The Hobbit: The Desolation of Smaug	681175	7.8
488	Drama,Mystery,Sci-Fi	Moon	Moon	367546	7.8
489	Action,Adventure,Biography	Thirteen Lives	Thirteen Lives	61636	7.8
490	Biography,Drama	The Social Network	The Social Network	726428	7.8
491	Documentary,News	Food, Inc.	Food, Inc.	51716	7.8
492	Biography,Crime,Drama	The Irishman	The Irishman	406427	7.8
493	Biography,Drama,History	Straight Outta Compton	Straight Outta Compton	210013	7.8
494	Action,Biography,Crime	Captain Phillips	Captain Phillips	475655	7.8
495	Crime,Drama,Mystery	The Girl with the Dragon Tattoo	The Girl with the Dragon Tattoo	476085	7.8
496	Biography,Comedy,Drama	The Big Short	The Big Short	450194	7.8
497	Action,Adventure,Animation	How to Train Your Dragon 2	How to Train Your Dragon 2	349507	7.8
498	Comedy,Drama,Family	Moonrise Kingdom	Moonrise Kingdom	358811	7.8
499	Action,Adventure,Sci-Fi	Captain America: The Winter Soldier	Captain America: The Winter Soldier	870535	7.8
500	Action,Crime,Drama	The Batman	The Batman	708011	7.8
501	Comedy,Drama,Fantasy	About Time	About Time	366443	7.8
502	Action,Adventure,Animation	Big Hero 6	Big Hero 6	479482	7.8
503	Drama,Romance	The Lunchbox	The Lunchbox	58519	7.8
504	Action,Adventure,Sci-Fi	Star Wars: Episode VII - The Force Awakens	Star Wars: Episode VII - The Force Awakens	950036	7.8
505	Biography,Documentary,Music	Amy	Amy	53563	7.8
506	Crime,Drama,Thriller	Nightcrawler	Nightcrawler	573209	7.8
507	Biography,Comedy,Drama	Pride	Pride	59775	7.8
508	Animation,Drama,Mystery	Loving Vincent	Loving Vincent	60662	7.8
509	Drama,Romance	Little Women	Little Women	221166	7.8
510	Crime,Drama,Mystery	The Hateful Eight	The Hateful Eight	626975	7.8
511	Action,Sci-Fi	Captain America: Civil War	Captain America: Civil War	816228	7.8
512	Comedy,Drama	Captain Fantastic	Captain Fantastic	226354	7.8
513	Drama	Manchester by the Sea	Manchester by the Sea	295348	7.8
514	Adventure,Comedy,Family	Paddington 2	Paddington 2	85646	7.8
515	Adventure,Comedy,Drama	Hunt for the Wilderpeople	Hunt for the Wilderpeople	135758	7.8
516	Biography,Drama,History	Hidden Figures	Hidden Figures	242264	7.8
517	Action,Drama,History	Dunkirk	Dunkirk	686643	7.8
518	Horror,Mystery,Thriller	Get Out	Get Out	645132	7.8
519	Adventure,Animation,Comedy	Isle of Dogs	Isle of Dogs	179510	7.8
520	Drama	I, Daniel Blake	I, Daniel Blake	62332	7.8
521	Drama,Romance	Call Me by Your Name	Call Me by Your Name	290874	7.8
522	Action,Adventure,Comedy	Everything Everywhere All at Once	Everything Everywhere All at Once	459587	7.8
523	Action,Comedy,Crime	The Gentlemen	The Gentlemen	363613	7.8
524	Mystery,Thriller	The Lady Vanishes	The Lady Vanishes	54976	7.7
525	Animation,Family,Fantasy	Fantasia	Fantasia	100223	7.7
526	Adventure,Drama,Romance	The African Queen	The African Queen	81627	7.7
527	Drama,Horror,Sci-Fi	Invasion of the Body Snatchers	Invasion of the Body Snatchers	52415	7.7
528	Action,Adventure,Drama	The Magnificent Seven	The Magnificent Seven	98750	7.7
529	Action,Drama,History	The Longest Day	The Longest Day	57669	7.7
530	Action,Adventure,Thriller	Goldfinger	Goldfinger	196346	7.7
531	Action,Biography,Crime	Bonnie and Clyde	Bonnie and Clyde	116983	7.7
532	Action,Adventure,War	The Dirty Dozen	The Dirty Dozen	76442	7.7
533	Action,Crime,Thriller	Dirty Harry	Dirty Harry	162483	7.7
534	Action,Crime,Drama	The French Connection	The French Connection	128406	7.7
535	Adventure,Drama,Thriller	Deliverance	Deliverance	114887	7.7
536	Action,Crime,Drama	Badlands	Badlands	75629	7.7
537	Biography,Crime,Drama	Serpico	Serpico	128788	7.7
538	Comedy,Western	Blazing Saddles	Blazing Saddles	145687	7.7
539	Horror,Thriller	Halloween	Halloween	289874	7.7
540	Comedy	Airplane!	Airplane!	249810	7.7
541	Drama	Ordinary People	Ordinary People	54664	7.7
542	Action,Adventure,Thriller	First Blood	First Blood	263589	7.7
543	Action,Adventure,Sci-Fi	Star Trek II: The Wrath of Khan	Star Trek II: The Wrath of Khan	125747	7.7
544	Drama	The Color Purple	The Color Purple	91185	7.7
545	Adventure,Comedy,Family	The Goonies	The Goonies	286360	7.7
546	Comedy,Fantasy,Romance	The Purple Rose of Cairo	The Purple Rose of Cairo	53241	7.7
547	Crime,Drama,Mystery	Blue Velvet	Blue Velvet	207116	7.7
548	Comedy,Crime,Drama	Down by Law	Down by Law	53506	7.7
549	Drama,War	Empire of the Sun	Empire of the Sun	130522	7.7
550	Comedy,Horror	Evil Dead II	Evil Dead II	174617	7.7
551	Biography,Drama,History	The Last Emperor	The Last Emperor	107641	7.7
552	Adventure,Animation,Comedy	Who Framed Roger Rabbit	Who Framed Roger Rabbit	208947	7.7
553	Comedy,Drama,Romance	When Harry Met Sally...	When Harry Met Sally...	229484	7.7
554	Comedy,Family	Home Alone	Home Alone	606574	7.7
555	Crime,Drama,Thriller	Miller's Crossing	Miller's Crossing	138633	7.7
556	Drama	Fried Green Tomatoes	Fried Green Tomatoes	78390	7.7
557	Comedy,Drama	Night on Earth	Night on Earth	63211	7.7
558	Drama,Thriller	A Few Good Men	A Few Good Men	274845	7.7
559	Crime,Drama,Mystery	Glengarry Glen Ross	Glengarry Glen Ross	110974	7.7
560	Action,Adventure,Drama	The Last of the Mohicans	The Last of the Mohicans	178511	7.7
561	Biography,Drama,History	Malcolm X	Malcolm X	98548	7.7
562	Comedy,Drama,Family	The Muppet Christmas Carol	The Muppet Christmas Carol	64338	7.7
563	Drama	Philadelphia	Philadelphia	249780	7.7
564	Drama	What's Eating Gilbert Grape	What's Eating Gilbert Grape	245095	7.7
565	Comedy	Clerks	Clerks	227806	7.7
566	Adventure,Drama,History	Apollo 13	Apollo 13	304634	7.7
567	Drama,Romance	Sense and Sensibility	Sense and Sensibility	120605	7.7
568	Crime,Drama,Mystery	Primal Fear	Primal Fear	233995	7.7
569	Biography,Crime,Drama	Donnie Brasco	Donnie Brasco	318251	7.7
570	Drama,Mystery,Thriller	The Game	The Game	411041	7.7
571	Comedy,Drama,Romance	As Good as It Gets	As Good as It Gets	308575	7.7
572	Comedy,Drama,Fantasy	Being John Malkovich	Being John Malkovich	344916	7.7
573	Action,Crime,Drama	Training Day	Training Day	452217	7.7
574	Action,Thriller	The Boondock Saints	The Boondock Saints	243948	7.7
575	Comedy,Drama	Happiness	Happiness	72396	7.7
576	Animation,Comedy,Fantasy	South Park: Bigger, Longer & Uncut	South Park: Bigger, Longer & Uncut	210260	7.7
577	Adventure,Comedy,Crime	O Brother, Where Art Thou?	O Brother, Where Art Thou?	320954	7.7
578	Crime,Thriller	Ocean's Eleven	Ocean's Eleven	594279	7.7
579	Animation,Drama,Fantasy	Waking Life	Waking Life	65697	7.7
580	Action,Adventure,Drama	The Count of Monte Cristo	The Count of Monte Cristo	143201	7.7
581	Drama,Music	Billy Elliot	Billy Elliot	138827	7.7
582	Crime,Drama,Thriller	Road to Perdition	Road to Perdition	276758	7.7
583	Action,Drama,History	Black Hawk Down	Black Hawk Down	409068	7.7
584	Comedy,Drama	Adaptation.	Adaptation.	197684	7.7
585	Comedy,Drama,Romance	Good Bye Lenin!	Good Bye Lenin!	149570	7.7
586	Biography,Drama,Family	Finding Neverland	Finding Neverland	209259	7.7
587	Animation,Drama,Family	Coraline	Coraline	244918	7.7
588	Action,Crime,Drama	Man on Fire	Man on Fire	373328	7.7
589	Adventure,Family,Fantasy	Harry Potter and the Goblet of Fire	Harry Potter and the Goblet of Fire	650066	7.7
590	Comedy,Drama	Lost in Translation	Lost in Translation	468934	7.7
591	Biography,Drama,Music	Ray	Ray	152563	7.7
592	Drama,Thriller	The Machinist	The Machinist	402565	7.7
593	Action,Mystery,Thriller	The Bourne Supremacy	The Bourne Supremacy	474864	7.7
594	Crime,Drama,Thriller	Crash	Crash	443090	7.7
595	Action,Crime,Drama	3:10 to Yuma	3:10 to Yuma	321772	7.7
596	Drama,Romance	Brokeback Mountain	Brokeback Mountain	369003	7.7
597	Adventure,Animation,Comedy	Tangled	Tangled	471891	7.7
598	Crime,Drama,Thriller	Lucky Number Slevin	Lucky Number Slevin	319700	7.7
599	Crime,Drama,Mystery	Zodiac	Zodiac	564950	7.7
600	Drama,Sci-Fi,Thriller	Ex Machina	Ex Machina	564243	7.7
601	Crime,Drama	This Is England	This Is England	125365	7.7
602	Drama,Fantasy,Romance	Mr. Nobody	Mr. Nobody	239727	7.7
603	Comedy,Drama,Romance	Flipped	Flipped	93884	7.7
604	Animation,Drama,Fantasy	Paprika	Paprika	88375	7.7
605	Biography,Drama,History	Frost/Nixon	Frost/Nixon	110415	7.7
606	Drama,War	The Boy in the Striped Pajamas	The Boy in the Striped Pajamas	231369	7.7
607	Adventure,Family,Fantasy	Harry Potter and the Deathly Hallows: Part 1	Harry Potter and the Deathly Hallows: Part 1	570748	7.7
608	Comedy,Drama,Romance	500 Days of Summer	(500) Days of Summer	533148	7.7
609	Biography,Drama,Thriller	Argo	Argo	626457	7.7
610	Comedy,Drama,Romance	Silver Linings Playbook	Silver Linings Playbook	723693	7.7
611	Drama,History,Thriller	The Trial of the Chicago 7	The Trial of the Chicago 7	185105	7.7
612	Comedy	The Hangover	The Hangover	811590	7.7
613	Biography,Crime,Documentary	Man on Wire	Man on Wire	57462	7.7
614	Comedy,Drama	The Banshees of Inisherin	The Banshees of Inisherin	214923	7.7
615	Action,Sci-Fi	X-Men: First Class	X: First Class	706909	7.7
616	Drama,War	Beasts of No Nation	Beasts of No Nation	84299	7.7
617	Drama	The Whale	The Whale	158607	7.7
618	Action,Adventure,Sci-Fi	Star Trek Into Darkness	Star Trek Into Darkness	490167	7.7
619	Comedy,Drama	Dasvi	Dasvi	55919	7.7
620	Drama,Sci-Fi,Thriller	Gravity	Gravity	842714	7.7
621	Action,Adventure,Animation	The Lego Movie	The Lego Movie	372451	7.7
622	Comedy,Fantasy,Romance	Midnight in Paris	Midnight in Paris	436270	7.7
623	Drama	Detachment	Detachment	92499	7.7
624	Adventure,Animation,Comedy	Wreck-It Ralph	Wreck-It Ralph	439544	7.7
625	Drama	Nebraska	Nebraska	120522	7.7
626	Drama	Aftersun	Aftersun	66910	7.7
627	Adventure,Animation,Comedy	Toy Story 4	Toy Story 4	264277	7.7
628	Comedy,Drama	Birdman or (The Unexpected Virtue of Ignorance)	Birdman or (The Unexpected Virtue of Ignorance)	647536	7.7
629	Comedy,Drama,Romance	Me and Earl and the Dying Girl	Me and Earl and the Dying Girl	135027	7.7
630	Drama,Romance	The Fault in Our Stars	The Fault in Our Stars	388726	7.7
631	Action,Adventure,Comedy	Kingsman: The Secret Service	Kingsman: The Secret Service	690037	7.7
632	Biography,Drama,Romance	The Theory of Everything	The Theory of Everything	465353	7.7
633	Action,Adventure,Animation	Kubo and the Two Strings	Kubo and the Two Strings	134240	7.7
634	Action,Adventure,Thriller	Mission: Impossible - Fallout	Mission: Impossible - Fallout	347674	7.7
635	Crime,Drama,Mystery	Wind River	Wind River	264221	7.7
636	Drama,Music	Sound of Metal	Sound of Metal	138196	7.7
637	Drama	Roma	Roma	164264	7.7
638	Crime,Mystery,Thriller	The 39 Steps	The 39 Steps	59376	7.6
639	Adventure,Animation,Family	Snow White and the Seven Dwarfs	Snow White and the Seven Dwarfs	206974	7.6
640	Comedy,Drama,Romance	Sabrina	Sabrina	67780	7.6
641	Drama	Rebel Without a Cause	Rebel Without a Cause	94526	7.6
642	Comedy,Drama,Romance	Breakfast at Tiffany's	Breakfast at Tiffany's	186149	7.6
643	Crime,Drama,Musical	West Side Story	West Side Story	117816	7.6
644	Drama,Horror,Mystery	The Birds	The Birds	196998	7.6
645	Drama,Horror,Thriller	Repulsion	Repulsion	55150	7.6
646	Adventure,Animation,Comedy	The Jungle Book	The Jungle Book	190961	7.6
647	Action,Adventure,War	Where Eagles Dare	Where Eagles Dare	60748	7.6
648	Adventure,Comedy,War	Kelly's Heroes	Kelly's Heroes	51886	7.6
649	Action,Crime,Thriller	Enter the Dragon	Enter the Dragon	108324	7.6
650	Drama,Sci-Fi	Close Encounters of the Third Kind	Close Encounters of the Third Kind	209217	7.6
651	Action,Biography,Crime	Escape from Alcatraz	Escape from Alcatraz	142264	7.6
652	Crime,Drama,Thriller	Blood Simple	Blood Simple	100572	7.6
653	Comedy,Crime,Drama	After Hours	After Hours	74533	7.6
654	Drama,Horror,Sci-Fi	The Fly	The Fly	192094	7.6
655	Action,Crime,Thriller	Lethal Weapon	Lethal Weapon	267386	7.6
656	Comedy,Drama	Planes, Trains & Automobiles	Planes, Trains & Automobiles	151130	7.6
657	Action,Crime,Sci-Fi	RoboCop	RoboCop	268934	7.6
658	Drama,Romance	Dangerous Liaisons	Dangerous Liaisons	72937	7.6
659	Comedy,Crime	The Naked Gun: From the Files of Police Squad!	The Naked Gun: From the Files of Police Squad!	176639	7.6
660	Adventure,Animation,Family	The Little Mermaid	The Little Mermaid	279122	7.6
661	Crime,Drama	The Godfather Part III	The Godfather Part III	409363	7.6
662	Comedy,Drama,Thriller	Barton Fink	Barton Fink	125725	7.6
663	Comedy,Crime	My Cousin Vinny	My Cousin Vinny	133184	7.6
664	Comedy	Dazed and Confused	Dazed and Confused	191807	7.6
665	Action,Crime,Drama	Falling Down	Falling Down	197890	7.6
666	Drama,Romance	The Bridges of Madison County	The Bridges of Madison County	85355	7.6
667	Action,Adventure,Thriller	Die Hard with a Vengeance	Die Hard with a Vengeance	397105	7.6
668	Mystery,Thriller	Lost Highway	Lost Highway	147832	7.6
669	Biography,Drama,Music	Shine	Shine	55463	7.6
670	Action,Adventure,Drama	Star Trek: First Contact	Star Trek: First Contact	129165	7.6
671	Fantasy,Mystery,Sci-Fi	Dark City	Dark City	205596	7.6
672	Action,Adventure,Sci-Fi	The Fifth Element	The Fifth Element	487919	7.6
673	Adventure,Animation,Comedy	Mulan	Mulan	301144	7.6
674	Drama,History,War	The Thin Red Line	The Thin Red Line	193520	7.6
675	Action,Adventure,Fantasy	Star Wars: Episode III - Revenge of the Sith	Star Wars: Episode III - Revenge of the Sith	815285	7.6
676	Comedy,Drama,Romance	Rushmore	Rushmore	191800	7.6
677	Crime,Drama,Horror	American Psycho	American Psycho	661828	7.6
678	Comedy	Office Space	Office Space	277092	7.6
